0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
1,2
1,11
1,12
1,13
1,14
1,15
1,16
1,17
1,18
1,19
3,20
3,21
3,22
3,23
3,24
3,25
3,26
3,27
3,28
3,29
8,30
8,31
8,32
8,33
8,34
8,35
8,36
8,37
8,38
8,39
10,40
10,41
10,42
10,43
10,44
10,45
10,46
10,47
10,48
10,49
12,50
12,40
12,51
12,52
12,53
12,54
12,55
12,56
12,57
12,58
14,59
14,60
14,61
14,62
14,63
14,64
14,65
14,66
14,67
14,68
17,69
17,70
17,71
17,72
17,73
17,74
17,75
17,76
17,77
17,78
19,79
19,80
19,81
19,82
19,83
19,84
19,85
19,86
19,87
19,88
20,89
20,90
20,91
20,92
20,93
20,94
20,95
20,96
20,97
20,98
21,22
21,99
21,100
21,101
21,102
21,103
21,104
21,105
21,106
21,107
23,108
23,109
23,110
23,111
23,112
23,113
23,114
23,115
23,116
25,117
25,118
25,119
25,120
25,121
25,122
25,123
25,124
25,125
25,126
26,88
26,127
26,128
26,129
26,130
26,131
26,132
26,133
26,134
26,135
29,136
30,137
30,138
38,139
38,140
38,141
38,142
38,143
38,144
38,145
38,146
38,147
38,148
39,149
39,150
39,151
39,152
39,153
39,154
39,155
39,156
39,157
39,158
41,578
41,61
41,579
41,580
41,581
41,582
41,583
41,584
41,585
41,586
42,331
42,587
42,588
42,589
42,590
42,591
42,592
42,593
42,594
42,595
46,354
46,596
46,597
46,598
46,599
46,600
46,601
46,602
46,603
46,604
49,301
49,454
49,605
49,606
49,607
49,608
49,609
49,610
49,611
49,612
55,130
55,159
55,160
55,161
55,162
55,163
55,164
55,165
55,166
55,167
60,324
60,434
60,1774
60,2436
60,2437
60,2438
60,2439
60,2440
60,2441
60,2442
61,355
61,967
61,1675
61,1823
61,3176
61,3177
61,3178
61,795
61,3179
61,3180
62,220
62,733
62,978
62,2989
62,3798
62,4404
62,4644
62,4730
62,5254
62,5255
63,782
63,1773
63,2617
63,4445
63,5144
63,5483
63,5484
63,5485
63,5486
65,201
65,1669
65,1750
65,2100
65,2287
65,3251
65,6836
65,6855
65,7011
65,3305
68,987
68,1995
68,2405
68,2523
68,2874
68,270
68,1634
68,8346
68,8487
70,241
70,242
70,243
70,244
70,245
70,246
70,247
70,248
70,249
71,212
71,215
71,250
71,251
71,252
71,253
71,254
71,255
71,256
71,257
73,102
73,258
73,259
73,260
73,261
73,262
73,263
73,264
73,265
73,266
74,267
74,268
74,269
74,270
74,271
74,272
74,273
74,274
74,275
74,276
77,225
77,277
77,278
77,279
77,280
77,281
77,282
77,283
77,284
78,285
78,286
78,233
78,287
78,288
78,289
78,290
83,206
83,207
83,208
83,209
83,210
83,211
83,212
83,213
83,214
83,215
85,96
85,216
85,217
85,218
85,219
85,220
85,221
85,222
86,223
86,224
86,225
86,226
86,227
86,228
86,229
86,230
86,231
86,232
87,233
87,234
87,235
87,236
87,237
88,238
88,239
88,240
93,168
93,169
93,170
93,171
93,172
93,173
93,174
93,175
93,176
93,177
97,178
97,179
97,180
97,181
97,182
97,183
97,184
97,185
97,186
97,187
99,188
100,189
101,190
101,191
101,192
101,193
101,194
101,195
101,196
101,197
104,192
104,198
104,199
104,200
104,201
104,202
104,203
104,204
104,205
108,406
109,407
109,408
109,409
109,410
109,411
109,412
109,413
109,414
109,415
109,416
111,121
112,380
112,417
112,418
112,419
112,420
112,421
112,422
112,423
112,424
112,425
113,426
113,427
113,428
113,429
113,430
113,431
113,432
113,433
115,434
115,435
115,436
115,437
115,438
115,439
115,440
115,441
115,442
115,443
116,444
118,122
118,124
118,371
118,372
118,373
118,374
118,375
118,376
118,377
118,378
118,379
118,380
118,381
118,382
118,383
120,384
120,385
120,386
120,387
120,388
120,389
120,390
125,179
125,184
125,391
125,392
125,393
125,394
125,395
125,396
125,397
126,398
126,399
126,400
126,401
126,402
126,403
126,404
126,405
127,171
127,291
127,292
127,293
127,294
127,295
127,296
127,297
127,298
127,299
128,130
128,258
128,300
128,301
128,302
128,303
128,304
128,305
128,306
129,307
129,308
129,309
129,310
129,311
129,312
129,313
129,314
129,315
129,316
130,158
130,317
130,318
130,319
130,320
130,321
130,322
130,323
130,324
130,325
131,326
131,327
131,328
131,329
131,330
131,331
131,332
131,333
132,334
132,335
132,336
132,337
132,338
132,339
132,340
132,341
132,342
132,343
134,344
134,345
134,346
134,347
134,348
134,349
134,350
134,351
134,352
134,353
135,354
135,355
135,356
135,357
135,358
135,359
135,360
135,361
135,362
135,363
135,364
135,365
135,366
135,367
135,368
135,369
135,370
136,322
136,380
136,1913
136,2145
136,2146
136,2147
136,2148
136,2149
136,2150
136,2151
137,773
137,774
140,445
140,446
140,447
140,448
140,449
140,450
140,451
140,452
140,453
140,454
141,373
141,455
141,456
141,457
141,458
141,459
141,460
141,461
142,267
142,462
142,463
142,464
142,465
142,466
142,467
142,468
142,469
143,470
143,471
143,472
143,473
143,474
143,475
143,476
143,477
143,478
143,479
144,172
144,480
144,481
144,482
144,483
145,484
145,485
145,486
145,267
145,487
145,488
145,489
145,490
145,491
145,492
146,493
146,494
146,495
146,496
146,497
146,498
146,499
146,500
146,501
146,502
147,503
147,504
147,505
147,506
147,507
147,508
147,509
147,510
147,511
147,512
148,280
148,513
148,514
151,657
151,658
151,659
151,660
151,661
151,662
151,663
151,664
151,665
152,394
152,589
152,598
152,666
152,667
152,668
152,669
152,670
156,568
156,671
156,672
156,673
156,674
156,675
156,676
156,677
156,678
156,679
159,515
159,516
159,517
159,518
159,519
159,520
159,521
159,522
159,523
159,524
160,525
160,526
160,527
160,528
160,529
160,530
160,531
160,532
160,533
161,534
161,535
161,536
161,537
161,538
161,539
161,540
161,541
161,542
161,543
162,544
162,545
162,546
162,547
162,548
162,549
162,550
162,551
162,552
162,553
163,379
163,554
163,555
163,556
163,557
163,558
163,559
163,560
163,561
164,219
164,222
164,562
164,563
164,564
164,565
164,566
164,567
165,568
165,569
165,570
165,571
165,572
165,573
165,574
165,575
165,576
165,577
170,441
170,613
170,614
170,615
170,616
170,617
170,618
170,619
170,620
170,621
171,622
171,623
171,624
171,625
171,626
171,627
171,628
171,629
173,630
173,631
173,632
173,633
173,634
173,635
173,636
173,637
173,638
173,639
176,198
176,506
176,640
176,641
176,642
176,643
176,644
176,645
176,646
176,647
177,180
177,648
177,649
177,650
177,651
177,652
177,653
177,654
177,655
177,656
178,680
178,681
178,682
178,683
178,684
178,685
178,686
178,687
178,688
178,689
179,205
179,690
179,691
179,692
179,693
179,694
179,695
179,696
179,697
179,698
180,699
180,700
180,701
180,702
180,703
180,704
180,705
180,706
180,707
180,708
181,632
181,709
181,710
181,711
181,712
181,713
181,714
181,715
183,716
183,717
183,718
183,719
183,720
183,721
183,722
183,723
183,724
184,635
184,691
184,707
184,725
184,726
184,727
184,728
184,729
184,730
184,731
188,665
188,764
188,765
188,766
188,767
188,768
188,769
188,770
188,771
188,772
189,209
189,495
189,732
189,733
